CUST_ID,OPEN_ACC_DUR,AGE,GENDER_CD,HASNT_HOME_ADDRESS_INF,HASNT_MOBILE_TEL_NUM_INF,LOCAL_CUR_SAV_SLOPE,LOCAL_CUR_MON_AVG_BAL,LOCAL_CUR_MON_AVG_BAL_PROP,LOCAL_CUR_ACCT_NUM,LOCAL_OVEONEYR_FF_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL_PROP,LOCAL_BELONEYR_FF_SLOPE,LOCAL_BELONEYR_FF_MON_AVG_BAL,LOCAL_OVEONEYR_FF_SLOPE,LOCAL_SAV_SLOPE,LOCAL_SAV_CUR_ALL_BAL,LOCAL_SAV_MON_AVG_BAL,SAV_SLOPE,SAV_CUR_ALL_BAL,SAV_MON_AVG_BAL,FR_SAV_CUR_ALL_BAL,ASSET_CUR_ALL_BAL,ASSET_MON_AVG_BAL,LOCAL_CUR_TRANS_TX_AMT,LOCAL_CUR_TRANS_TX_NUM,LOCAL_CUR_LASTSAV_TX_AMT,LOCAL_CUR_LASTSAV_TX_NUM,LOCAL_CUR_WITHDRAW_TX_AMT,LOCAL_CUR_WITHDRAW_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_AMT,LOCAL_FIX_WITHDRAW_TX_NUM,LOCAL_FIX_WITHDRAW_TX_AMT,LOCAL_FIX_CLOSE_ACC_TX_NUM,LOCAL_FIX_CLOSE_ACC_TX_AMT,L6M_INDFINA_ALL_TX_NUM,L6M_INDFINA_ALL_TX_AMT,POS_CONSUME_TX_AMT,POS_CONSUME_TX_NUM,ATM_ACCT_TX_NUM,ATM_ACCT_TX_AMT,ATM_NOT_ACCT_TX_NUM,ATM_ALL_TX_NUM,COUNTER_NOT_ACCT_TX_NUM,COUNTER_ACCT_TX_AMT,COUNTER_ACCT_TX_NUM,COUNTER_ALL_TX_NUM,NAT_DEBT_OPEN_ACC_DUR,FINA_OPEN_ACC_DUR,FUND_OPEN_ACC_DUR,TELEBANK_ALL_TX_NUM,CHURN_CUST_IND
7531,57,73,2,Y,N,0.11733823,20233.04,0.196928456,1,82510.06,82510.06,0.803071544,0,0,-0.123547058,-0.084686974,72542.67,102743.1,-0.084686974,72542.67,102743.1,0,72542.67,102743.1,0,0,0,0,0,0,1,30000,0,0,1,80000,0,0,0,0,0,0,2,2,0,110000,2,2,0,0,0,0,0
7532,53,73,1,Y,N,0,0,0,0,113045.83,113045.83,1,0,0,0,0,113045.83,113045.83,0,113045.83,113045.83,0,113045.83,113045.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,104,73,1,Y,N,0.137746835,8988.2,0.082469478,2,100000,100000,0.917530522,0,0,0,0.010085264,109929.68,108988.2,0.010085264,109929.68,108988.2,0,109929.68,108988.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,66,73,2,Y,N,0,0,0,0,220290.32,220290.32,1,0,0,6.95E-05,6.95E-05,220000,220290.32,6.95E-05,220000,220290.32,0,220000,220290.32,0,0,0,0,0,0,1,50000,0,0,1,51125,0,0,0,0,0,0,0,0,0,101125,2,2,0,0,0,0,0
7535,95,72,1,Y,N,0.227350997,8510.55,0.049499854,2,133420.26,133420.26,0.77601135,0,0,-0.046284423,-0.033361868,144254.29,141930.81,-0.033361868,144254.29,141930.81,0,174254.29,171930.81,0,0,20005.4,2,40000,2,0,0,1,10000,0,0,1,20000,0,0,0,0,0,0,0,70005,5,5,24,-95877,-95877,0,0
7536,114,72,1,Y,N,-0.040181845,458.15,0.004147725,1,110000,110000,0.995852275,0,0,0,-0.00017361,110449.72,110458.15,-0.00017361,110449.72,110458.15,0,110449.72,110458.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,134,72,1,Y,N,0.54327535,44802.41,0.188397848,2,123005.03,133005.03,0.559297178,0.475409352,10000,-0.097795881,0.032882213,177433.52,177807.44,0.032882213,177433.52,177807.44,0,237433.52,237807.44,0,0,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,2,2,0,0,0,0,0
7538,44,72,2,Y,N,-0.117664265,331.82,0.004758351,1,69402.42,69402.42,0.995241649,0,0,0.361120803,0.357615383,80006.84,69734.24,0.357615383,80006.84,69734.24,0,80006.84,69734.24,0,0,0,0,1690,1,1,50000,0,0,1,30675,0,0,0,0,0,0,0,0,1,82365,3,4,0,0,0,0,0
7539,112,72,1,Y,N,-0.65029046,154.11,0.002360668,2,0,65128.25,0.997639332,0.16270569,65128.25,0,0.156359562,65173.66,65282.36,0.156359562,65173.66,65282.36,0,65173.66,65282.36,0,0,0,0,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2700,1,2,0,0,0,0,0
7540,143,72,1,Y,N,0.193580432,14959.06,0.119711688,1,110000,110000,0.880288312,0,0,0,0.01979982,128061.21,124959.06,0.01979982,128061.21,124959.06,0,128061.21,124959.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,95,72,2,Y,N,-0.104562911,6099.61,0.108728207,1,40000,50000,0.891271793,0.011235841,10000,0,-0.010602325,53915.84,56099.61,-0.010602325,53915.84,56099.61,0,53915.84,56099.61,0,0,0,0,11000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000,2,3,0,0,0,0,0
7542,104,72,1,Y,N,-0.135868514,3930.07,0.013497111,1,287248.53,287248.53,0.986502889,0,0,0.026885557,0.024281729,288622.59,291178.6,0.024281729,288622.59,291178.6,0,288622.59,291178.6,0,0,0,0,6000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6000,1,3,0,0,0,0,0
7543,150,72,1,Y,N,0,1.84,1.50E-05,1,122258.06,122258.06,0.99998495,0,0,0.023555804,0.023555441,130001.84,122259.9,0.023555441,130001.84,122259.9,0,130001.84,122259.9,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,0,0,0
7544,117,72,1,N,N,-0.45639565,5395.67,0.011533469,2,461979.86,461979.86,0.987501195,0,0,0,-0.009599505,467963.65,467375.53,-0.009599505,467963.65,467375.53,0,467963.65,467827.14,0,0,15423.8,1,28000,2,0,0,0,0,0,0,3,104000,341,4,0,0,0,0,2,28000,2,4,53,-95877,-95877,0,0
7545,49,72,1,Y,N,0,0,0,0,120000,120000,1,0,0,0,0,120000,120000,0,120000,120000,0,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,51,71,1,N,N,0,0,0,0,160000,160000,1,0,0,0,0,160000,160000,0,160000,160000,0,160000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,49,71,2,N,N,0.02219842,381.74,0.007019636,2,54000,54000,0.992980364,0,0,0,0.000152464,54168.85,54381.74,0.000152464,54168.85,54381.74,0,54168.85,54381.74,0,0,0,0,2180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2180,1,2,0,0,0,0,0
7548,95,71,2,N,N,0.206281162,13442.17,0.033773822,1,309325.87,384563.42,0.966226178,0.000394906,75237.55,0.003855059,0.008913499,401150.51,398005.59,0.008913499,401150.51,398005.59,0,401150.51,398005.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,106,71,1,N,N,-0.702639869,1336.61,0.010233588,2,129273.49,129273.49,0.989766412,0,0,0.184880338,0.1497622,131426.14,130610.1,0.1497622,131426.14,130610.1,0,131426.14,130610.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,48,71,2,Y,N,0,1.12,8.63E-06,1,129787.1,129787.1,0.999991371,0,0,0.050536815,0.050536356,124478.74,129788.22,0.050536356,124478.74,129788.22,0,124478.74,129788.22,0,0,0,0,0,0,0,0,2,9713.75,0,0,0,0,0,0,0,0,0,0,0,9714,2,2,0,0,0,0,0
7551,134,71,1,Y,N,-0.6927157,20701.9,0.065926492,2,293312.99,293312.99,0.934073508,0,0,-0.009471037,-0.136106679,315049.55,314014.89,-0.136106679,315049.55,314014.89,0,315049.55,314014.89,0,0,18420.06,3,0,0,0,0,0,0,2,17419.34,0,0,0,0,0,0,0,0,1,35839,5,6,0,0,0,0,0
7552,56,71,2,Y,N,0,14.38,0.000137029,2,104926.96,104926.96,0.999862971,0,0,0,0,104941.35,104941.34,0,104941.35,104941.34,0,104941.35,104941.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,103,70,1,Y,N,0.419754192,7448.57,0.03506058,3,55000,55000,0.258886186,0,0,-0.008194835,0.028792857,65587.42,62448.57,0.028792857,65587.42,62448.57,0,215587.42,212448.57,0,0,0,0,27.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,90,70,2,Y,N,0.273621477,10956.8,0.047336493,1,220509.44,220509.44,0.952663507,0,0,0,0.010274131,232406.31,231466.24,0.010274131,232406.31,231466.24,0,232406.31,231466.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,142,70,1,N,N,0.023447,51039.22,0.260383951,1,144976.01,144976.01,0.739616049,0,0,0.003989684,0.008984463,197608.55,196015.23,0.008984463,197608.55,196015.23,0,197608.55,196015.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,84,70,2,Y,N,0,0,0,0,114691.04,114691.04,1,0,0,0.021473459,0.021473459,115000,114691.04,0.021473459,115000,114691.04,0,115000,114691.04,0,0,0,0,0,0,1,50000,0,0,1,46807.37,0,0,0,0,0,0,0,0,0,96807,2,2,0,0,0,0,0
7557,62,70,1,Y,N,0,0.01,7.13E-08,1,140169.49,140169.49,0.999999929,0,0,0.011490493,0.011490492,140478.46,140169.5,0.011490492,140478.46,140169.5,0,140478.46,140169.5,0,0,0,0,0,0,1,50000,0,0,1,46807.37,0,0,0,0,0,0,0,0,0,96807,2,2,0,0,0,0,0
7558,150,70,2,Y,N,0,0,0,0,53322.51,53322.51,1,0,0,0,0,53322.51,53322.51,0,53322.51,53322.51,0,53322.51,53322.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,104,70,2,Y,N,0.133851376,19859.01,0.177891913,1,91776.25,91776.25,0.822108087,0,0,0.012850752,0.032450796,113589.86,111635.26,0.032450796,113589.86,111635.26,0,113589.86,111635.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,64,70,1,Y,N,0,0,0,0,145545.81,145545.81,1,0,0,0.004684151,0.004684151,145545.81,145545.81,0.004684151,145545.81,145545.81,0,145545.81,145545.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,107,69,2,Y,N,-0.757412741,363.01,0.00301596,2,120000,120000,0.99698404,0,0,0.142814804,0.130165924,120182.52,120363.01,0.130165924,120182.52,120363.01,0,120182.52,120363.01,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1600,1,2,0,0,0,0,0
7562,127,69,1,Y,N,0.040429933,72580.08,1,2,0,0,0,0,0,0,0.040429933,72867,72580.08,0.040429933,72867,72580.08,0,72867,72580.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,77,69,2,Y,N,0,0,0,1,56000,56000,0.736842105,0,0,0,0,56000,56000,0,56000,56000,0,76000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,58,69,1,Y,N,0.415373798,4046.03,0.074862668,1,50000,50000,0.925137332,0,0,0,0.022463692,54294.32,54046.03,0.022463692,54294.32,54046.03,0,54294.32,54046.03,1706.5,1,0,0,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2107,2,3,0,0,0,0,0
7565,43,69,2,Y,N,0,0,0,0,75526.12,75526.12,1,0,0,0.140427976,0.140427976,75526.12,75526.12,0.140427976,75526.12,75526.12,0,75526.12,75526.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,95,69,1,N,N,-0.422243736,698.23,0.007643675,1,90649.19,90649.19,0.992356325,0,0,-0.057000928,-0.061535716,92438.98,91347.42,-0.061535716,92438.98,91347.42,0,92438.98,91347.42,0,0,0,0,3400,1,0,0,0,0,1,10225,0,0,0,0,0,0,0,0,1,13625,2,3,0,0,0,0,0
7567,114,68,2,Y,N,0.558503925,3297.28,0.03352255,2,95062.78,95062.78,0.96647745,0,0,0.007383056,0.01946814,99098.74,98360.06,0.01946814,99098.74,98360.06,0,99098.74,98360.06,0,0,0,0,1000,1,1,10000,0,0,1,10225,0,0,0,0,0,0,0,0,0,21225,3,3,0,0,0,0,0
7568,58,68,1,N,N,0.111574321,9292.25,0.055056347,1,159484.84,159484.84,0.944943653,0,0,0.001469128,0.006960605,161676.52,168777.09,0.006960605,161676.52,168777.09,0,161676.52,168777.09,0,0,0,0,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,1,1,0,0,0,0,0
7569,113,68,2,Y,N,-0.027956958,64392.69,1,1,0,0,0,0,0,0,-0.027956958,65197.89,64392.69,-0.027956958,65197.89,64392.69,0,65197.89,64392.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7570,137,68,1,Y,Y,-0.226305969,3408.54,0.013721509,1,245000,245000,0.986278491,0,0,0.021768763,0.01729306,251655.84,248408.54,0.01729306,251655.84,248408.54,0,251655.84,248408.54,0,0,900,1,0,0,1,40000,0,0,1,40000,0,0,0,0,0,0,0,0,0,80900,3,3,0,0,0,0,0
7571,104,68,1,Y,N,-0.174380741,2690.14,0.008674157,1,307442.6,307442.6,0.991325843,0,0,0.003619974,0.001746589,311322.73,310132.74,0.001746589,311322.73,310132.74,0,311322.73,310132.74,0,0,0,0,6173.62,3,0,0,0,0,0,0,0,0,1057,7,1,1000,2,3,1,5000,1,2,0,0,0,0,0
7572,104,68,1,Y,N,-0.279474831,17102.09,0.03520312,1,438709.68,468709.68,0.96479688,0.5,30000,0.06139437,0.062885132,494574.79,485811.77,0.062885132,494574.79,485811.77,0,494574.79,485811.77,0,0,50604.3,1,42635.84,2,2,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,153197,4,4,0,0,0,0,0
7573,114,68,2,Y,Y,-0.662534335,2034.54,0.027557867,3,12970.16,71793.38,0.972442133,0.054455656,58823.22,0.002064366,-0.012437379,74656.19,73827.92,-0.012437379,74656.19,73827.92,0,74656.19,73827.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,104,68,2,Y,N,0.034138192,36865.92,0.138143979,1,230000,230000,0.861856021,0,0,0,0.004581197,267569.14,266865.92,0.004581197,267569.14,266865.92,0,267569.14,266865.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7575,58,68,1,Y,N,0.000210337,332.87,0.001796066,1,185000,185000,0.998203934,0,0,0.008955599,0.008939755,185333.06,185332.87,0.008939755,185333.06,185332.87,0,185333.06,185332.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,50,68,1,Y,N,0,0,0,0,116774.19,116774.19,1,0,0,-0.017787196,-0.017787196,70000,116774.19,-0.017787196,70000,116774.19,0,70000,116774.19,0,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,0,0,0,50000,1,1,0,0,0,0,0
7577,132,67,2,Y,N,0.197573198,10725.25,0.118216814,1,80000,80000,0.881783186,0,0,0,0.01989111,90802.84,90725.25,0.01989111,90802.84,90725.25,0,90802.84,90725.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,72,67,2,Y,Y,-0.509703622,1372.57,0.02159833,1,40000,40000,0.629427432,0,0,0.294963982,0.228096886,42100.25,41372.57,0.228096886,42100.25,41372.57,0,64835.23,63549.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,114,67,2,Y,N,0.358283337,989.36,0.003207985,1,287093.54,307416.12,0.996792015,0.010515083,20322.58,0.01095529,0.011756208,317389.12,308405.48,0.011756208,317389.12,308405.48,0,317389.12,308405.48,0,0,0,0,2000,1,2,20000,0,0,1,10000,0,0,0,0,0,0,0,0,0,32000,4,4,0,0,0,0,0
7580,74,67,2,Y,N,0,0,0,0,90217.74,90217.74,1,0,0,0.001584679,0.001584679,90675,90217.74,0.001584679,90675,90217.74,0,90675,90217.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,66,67,1,N,N,-0.429411026,499.99,0.006619608,2,75031.67,75031.67,0.993380392,0,0,0.016294621,0.011066606,75506.08,75531.66,0.011066606,75506.08,75531.66,0,75506.08,75531.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,142,67,1,Y,N,-0.582067472,2149.87,0.022480721,1,93481.85,93481.85,0.977519279,0,0,0.078144682,0.041169608,95928.55,95631.72,0.041169608,95928.55,95631.72,0,95928.55,95631.72,0,0,0,0,14000,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,1,26000,2,3,0,0,0,0,0
7583,81,67,2,Y,N,-0.999602875,3.31,1.61E-05,2,206000,206000,0.999983932,0,0,0.003029636,-0.036073526,206008.15,206003.31,-0.036073526,206008.15,206003.31,0,206008.15,206003.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,76,67,2,N,N,-0.086796825,7677.5,0.105637921,1,65000,65000,0.894362079,0,0,0.015158027,0.003324836,73445.92,72677.5,0.003324836,73445.92,72677.5,0,73445.92,72677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,56,66,2,Y,N,0.202547062,25415.76,0.174779955,1,100000,120000,0.825220045,0,20000,0,0.030331398,136394.92,145415.76,0.030331398,136394.92,145415.76,0,136394.92,145415.76,0,0,0,0,14000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,1,1,0,0,0,0,0
7586,95,66,2,N,N,0.040729243,68263.96,1,1,0,0,0,0,0,0,0.040729243,70747.95,68263.96,0.040729243,70747.95,68263.96,0,70747.95,68263.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,67,66,2,Y,N,0.217647916,167.11,0.001536746,3,77326.04,77326.04,0.711091321,0,0,-0.042367708,-0.041926528,77455.99,77493.15,-0.041926528,77455.99,77493.15,0,108926.14,108742.77,0,0,15248.59,2,16050,4,0,0,2,13000,0,0,1,15000,0,0,2,800,1,3,2,28258,4,6,60,18,35,0,0
7588,58,66,2,N,N,-0.605818067,501.36,0.004988589,1,100000,100000,0.995011411,0,0,-0.00049975,-0.008098348,100405.48,100501.36,-0.008098348,100405.48,100501.36,0,100405.48,100501.36,0,0,0,0,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,1,2,0,0,0,0,0
7589,113,66,2,Y,N,0.14553091,16170.91,0.173416128,1,77078.26,77078.26,0.826583872,0,0,0,0.022527496,93954.4,93249.17,0.022527496,93954.4,93249.17,0,93954.4,93249.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,82,66,1,Y,N,0.267948317,2634.86,0.030791578,2,21263.35,21263.35,0.248488386,0,0,0,0.023855039,23885.19,23898.21,0.023855039,23885.19,23898.21,0,87406.89,85570.8,0,0,0,0,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,400,1,4,0,0,0,0,0
7591,94,66,2,N,N,-0.735248981,150.09,0.000941175,2,159320.82,159320.82,0.999058825,0,0,0.117673147,0.114294506,162019.35,159470.91,0.114294506,162019.35,159470.91,0,162019.35,159470.91,0,0,0,0,4100,1,3,50000,0,0,2,22495,0,0,0,0,0,0,1,1,1,76595,6,7,0,0,0,0,0
7592,95,66,2,Y,N,-0.051797353,3398.51,0.014879738,2,225000,225000,0.985120262,0,0,0.028963399,0.027660999,230847.21,228398.51,0.027660999,230847.21,228398.51,0,230847.21,228398.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,113,66,1,Y,N,0.000208501,2926.26,0.00780793,1,371854.26,371854.26,0.99219207,0,0,0.00297872,0.002957031,375155.49,374780.52,0.002957031,375155.49,374780.52,0,375155.49,374780.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,95,66,2,Y,N,0.458880966,9152.99,0.021364297,1,354290.32,361039.49,0.84271421,-0.379863958,6749.17,0.011776249,0.007809073,373035.07,370192.48,0.007809073,373035.07,370192.48,0,432523.31,428424.59,0,0,0,0,0,0,1,13000,0,0,1,13111.39,0,0,0,0,0,0,1,1,0,26111,2,2,0,0,0,0,0
7595,156,66,2,Y,N,0.005333765,53458.07,1,3,0,0,0,0,0,0,0.005333765,54149.67,53458.07,0.005333765,54149.67,53458.07,0,54149.67,53458.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,114,66,1,Y,N,0.518710821,239.85,0.002518379,1,95000,95000,0.997481621,0,0,-0.021764303,-0.020886788,95048.69,95239.85,-0.020886788,95048.69,95239.85,0,95048.69,95239.85,0,0,0,0,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,1,2,0,0,0,0,0
7597,114,65,2,Y,N,-0.566549348,2002.49,0.037676589,1,51146.96,51146.96,0.962323411,0,0,0.036943327,-0.014740488,53793.81,53149.45,-0.014740488,53793.81,53149.45,0,53793.81,53149.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,115,65,2,Y,N,-0.315230913,5532.27,0.028568655,1,188115.98,188115.98,0.971431345,0,0,0.000600256,-0.012412705,188409.86,193648.25,-0.012412705,188409.86,193648.25,0,188409.86,193648.25,0,0,0,0,14000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14000,1,2,0,0,0,0,0
7599,114,65,1,Y,N,0.424975926,6407.39,0.074041312,2,80130.65,80130.65,0.925958688,0,0,0.000882463,0.023434629,87275.28,86538.04,0.023434629,87275.28,86538.04,0,87275.28,86538.04,0,0,0,0,0,0,2,30000,0,0,2,30225,0,0,0,0,0,0,0,0,1,60225,4,5,0,0,0,0,0
7600,57,65,1,N,N,-0.521055545,3582.38,0.056342339,1,60000,60000,0.943657661,0,0,0.095334841,0.021280485,64028.07,63582.38,0.021280485,64028.07,63582.38,0,64028.07,63582.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,52,65,1,Y,N,-0.005259364,2842.73,0.022504212,1,118638.47,123477.18,0.977495788,1.903220194,4838.71,0,0.0256328,129258.84,126319.91,0.0256328,129258.84,126319.91,0,129258.84,126319.91,0,0,0,0,6000,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,16000,2,3,0,0,0,0,0
7602,107,65,2,Y,N,0.071887075,1686.55,0.011044257,2,151021.77,151021.77,0.988955743,0,0,0.010691778,0.011329452,153518.16,152708.32,0.011329452,153518.16,152708.32,0,153518.16,152708.32,0,0,0,0,0,0,1,15000,1,15337.5,0,0,0,0,0,0,0,0,1,1,0,30338,2,2,0,0,0,0,0
7603,95,65,2,Y,N,0.443728622,3368.19,0.05695998,2,0,0,0,0,0,0,0.443728622,5543.38,3368.19,0.443728622,5543.38,3368.19,0,62805.84,59132.57,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,1,0,0,0,0,0
7604,114,65,2,N,N,0.066155897,28311.45,0.347300238,1,53207.21,53207.21,0.652699762,0,0,0.001757356,0.023222332,82123.16,81518.66,0.023222332,82123.16,81518.66,0,82123.16,81518.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,107,65,1,Y,N,-0.104268227,165.37,0.002260222,2,73000,73000,0.997739778,-1,0,0.139635654,0.014722239,73156.77,73165.37,0.014722239,73156.77,73165.37,0,73156.77,73165.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,95,65,2,N,N,-0.049932197,6123.32,0.071099442,1,80000,80000,0.928900558,0,0,0,-0.003722824,87359.4,86123.32,-0.003722824,87359.4,86123.32,0,87359.4,86123.32,0,0,0,0,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3000,1,1,0,0,0,0,0
7607,114,64,1,Y,N,0.409226423,6045.68,0.051240443,1,111940.81,111940.81,0.948759557,0,0,0.006066554,0.021034066,117180.04,117986.49,0.021034066,117180.04,117986.49,0,117180.04,117986.49,0,0,0,0,2041.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2042,1,2,0,0,0,0,0
7608,54,64,1,N,N,0.638479514,2103.48,0.033870566,1,60000,60000,0.966129434,0,0,-0.063816508,-0.050024934,62528.11,62103.48,-0.050024934,62528.11,62103.48,0,62528.11,62103.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,111,64,1,Y,N,-0.323116249,1485.55,0.00763051,2,193200,193200,0.99236949,0,0,0.015416941,0.011556553,195515.8,194685.55,0.011556553,195515.8,194685.55,0,195515.8,194685.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,114,64,2,Y,N,0.166495827,7556.35,0.104144572,1,40000,65000,0.895855428,0.4999997,25000,-0.142857204,0.039323082,72546.36,72556.35,0.039323082,72546.36,72556.35,0,72546.36,72556.35,0,0,0,0,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1,1,0,0,0,0,0
7611,45,64,1,Y,N,-0.543745096,74849.16,0.691022442,2,0,0,0,0,0,0,-0.543745096,78903.02,74849.16,-0.543745096,78903.02,74849.16,0,113106.57,108316.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7612,142,64,1,Y,N,0.112175939,5113.24,0.021473973,1,233000.13,233000.13,0.978526027,0,0,0.008658004,0.010678078,236488.78,238113.37,0.010678078,236488.78,238113.37,0,236488.78,238113.37,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2000,1,1,0,0,0,0,0
